ai_uid,db_key,ai_poem_id,model_name,cipai,title,sentence_count,whole_sem_top1_score,whole_sem_top1_source_poem_id,whole_sem_top1_source_title,whole_sem_top1_source_author,whole_sem_percentile,whole_lex_top1_score,whole_lex_top1_source_poem_id,whole_lex_top1_source_title,whole_lex_top1_source_author,whole_lex_percentile,sem_dominant_source_poem_id,sem_dominant_source_title,sem_dominant_source_author,sem_dominant_source_coverage,lex_dominant_source_poem_id,lex_dominant_source_title,lex_dominant_source_author,lex_dominant_source_coverage,distinct_sem_source_poems,distinct_lex_source_poems,max_consecutive_sem_same_source,max_consecutive_lex_same_source,same_source_sentence_count,max_sentence_sem_score,max_sentence_lex_score
b1:16,b1,16,doubao-seed-2.0-pro,清平乐,秋江晚泊,8,0.8338701725006104,15672,青玉案,谢逸,0.7415730337078652,0.24347826086956523,5006,柳梢青,韩淲,0.8061797752808989,2609,感皇恩,吕胜己,0.125,11292,更漏子,无名氏,0.125,8,8,1,1,1,0.908094,0.666667
a1:363,a1,363,doubao-seed-2.0-pro,卜算子,秋过旧巷,8,0.8338673710823059,8094,满江红,吴文英,0.8708333333333333,0.21153846153846154,4725,卜算子,姜夔,0.4125,11278,浪淘沙,无名氏,0.125,5554,水调歌头,魏了翁,0.125,8,8,1,1,1,0.862708,0.666667
b3:113,b3,113,deepseek-3.2-thinking,菩萨蛮,见玉兰有感,8,0.8338664770126343,18123,一翦梅,蔡伸,0.7525083612040134,0.2,3751,生查子,程垓,0.013377926421404682,18724,水龙吟,杨无咎,0.125,3112,沁园春,辛弃疾,0.125,8,8,1,1,1,0.868181,0.769231
b3:391,b3,391,gemini-3.1-pro,清平乐,春日见玉兰有感,8,0.8338186144828796,16692,鹊桥仙,朱敦儒,0.7359550561797753,0.23076923076923078,2628,点绛唇,吕胜己,0.6179775280898876,8819,沁园春,姚勉,0.125,17039,贺新郎,周紫芝,0.125,8,8,1,1,0,0.85443,0.6
a1:160,a1,160,glm-5,临江仙,暮色登楼,10,0.8337234258651733,16487,青门饮,曹组,0.6514522821576764,0.2,16467,小重山,汪藻,0.43983402489626555,18298,永遇乐,张元干,0.1,18298,永遇乐,张元干,0.1,10,10,1,1,3,0.911525,0.75
b2:157,b2,157,doubao-seed-2.0-pro,浪淘沙,宗门夜坐感怀,10,0.8337206840515137,12653,满庭芳,黄庭坚,0.7542857142857143,0.20833333333333334,13525,捣练子,无名氏,0.48,13939,满庭芳,方岳,0.1,8732,贺新郎,刘之才,0.1,10,10,1,1,1,0.895456,0.857143
b3:182,b3,182,deepseek-3.2-thinking,浪淘沙,玉兰春悟,10,0.8337170481681824,2885,念奴娇,赵长卿,0.7542857142857143,0.21487603305785125,8745,画堂春,朱埴,0.48,9990,满庭芳,刘埙,0.1,1839,清平乐,李之仪,0.1,10,10,1,1,3,1.0,1.0
b2:461,b2,461,qwen3.6-plus,浪淘沙,门规叹,10,0.8337072730064392,18974,水龙吟,曹勋,0.7542857142857143,0.18032786885245902,13498,庆金枝令・庆金枝,无名氏,0.02857142857142857,8905,过秦楼,陈允平,0.1,5946,意难忘,林正大,0.1,10,10,1,1,4,0.887038,0.6
b2:27,b2,27,doubao-seed-2.0-pro,清平乐,宗规感怀,8,0.8336888551712036,18897,法曲歌头・法曲,曹勋,0.7359550561797753,0.1694915254237288,14704,鹧鸪天,晁端礼,0.0,17982,水龙吟,蔡伸,0.125,15723,如梦令,晁冲之,0.125,8,8,1,1,1,0.898432,0.666667
b3:278,b3,278,qwen3.6-plus,沁园春,玉兰吟,13,0.8336631059646606,20461,满江红,袁去华,0.016548463356973995,0.17258883248730963,9140,永遇乐,奚岊,0.018912529550827423,12046,南乡子,葛胜仲,0.07692307692307693,14813,踏莎行,秦观,0.07692307692307693,13,13,1,1,3,1.0,1.0
b3:374,b3,374,qwen3.6-plus,清平乐,玉兰,8,0.8336184620857239,18799,卓牌子慢・卓牌子,杨无咎,0.7359550561797753,0.1935483870967742,776,蝶恋花,欧阳修,0.03651685393258427,17305,鹊桥仙,张孝祥,0.125,11627,满江红,无名氏,0.125,8,8,1,1,0,0.878358,0.727273
b2:429,b2,429,qwen3.6-plus,祝英台近,剑阁秋思,16,0.8336149454116821,12988,念奴娇,李邴,0.2714285714285714,0.17592592592592593,15470,庆春宫・高阳台,周邦彦,0.14285714285714285,13143,贺新郎,无名氏,0.0625,8893,霜天晓角,陈允平,0.0625,16,16,1,1,1,0.935585,0.75
b3:359,b3,359,qwen3.6-plus,菩萨蛮,庭前玉兰,8,0.83353191614151,9626,摸鱼儿,颜奎,0.7525083612040134,0.16666666666666666,10283,卜算子,仇远,0.0033444816053511705,14941,鸳鸯语・七娘子,贺铸,0.125,14813,踏莎行,秦观,0.125,8,8,1,1,1,0.835845,0.571429
b2:358,b2,358,deepseek-3.2-thinking,浪淘沙,宗门感怀,10,0.8334692120552063,14304,兰陵王,辛弃疾,0.7542857142857143,0.18181818181818182,5314,醉太平,徐梦龙,0.02857142857142857,15885,河满子,毛滂,0.1,3675,满江红,赵善括,0.1,10,10,1,1,0,0.845585,0.666667
b2:506,b2,506,qwen3.6-plus,菩萨蛮,宗阁夜怀,8,0.8334167003631592,8766,沁园春,陈人杰,0.7508361204013378,0.2,9229,更漏子,王大简,0.013377926421404682,13007,导引,无名氏,0.125,4823,酹江月・念奴娇,杜,0.125,8,8,1,1,2,0.828586,0.75
b3:240,b3,240,qwen3.6-plus,浪淘沙,玉兰引,10,0.8333845138549805,8023,声声慢,吴文英,0.7542857142857143,0.23333333333333334,18537,阮郎归,王之道,0.6914285714285714,3506,丑奴儿・采桑子,辛弃疾,0.1,7929,齐天乐,吴文英,0.1,10,10,1,1,2,0.928604,0.857143
b1:435,b1,435,deepseek-3.2-thinking,菩萨蛮,数字时代,8,0.833381175994873,9134,酹江月・念奴娇,林自然,0.7508361204013378,0.16363636363636364,7446,西江月,萧廷之,0.0033444816053511705,115,一寸金,柳永,0.125,4588,念奴娇,卢炳,0.125,8,8,1,1,1,0.78318,0.5
a1:248,a1,248,deepseek-3.2-thinking,青玉案,网海寄怀,12,0.833353579044342,19678,水龙吟,毛并,0.5547445255474452,0.19704433497536947,10589,台城路・齐天乐,张炎,0.35036496350364965,9189,渔家傲,谭宣子,0.08333333333333333,15816,踏莎行,毛滂,0.08333333333333333,12,12,1,1,2,0.924452,0.75
b1:109,b1,109,doubao-seed-2.0-pro,菩萨蛮,江行晚望,8,0.8333437442779541,16830,采桑子,朱敦儒,0.7508361204013378,0.25,2835,菩萨蛮,赵长卿,0.7859531772575251,2835,菩萨蛮,赵长卿,0.125,2835,菩萨蛮,赵长卿,0.125,8,8,1,1,2,0.905773,0.714286
b3:430,b3,430,doubao-seed-2.0-pro,菩萨蛮,小园见玉兰花作,8,0.8331159353256226,2234,念奴娇,李洪,0.7491638795986622,0.2018348623853211,11648,朝中措,无名氏,0.013377926421404682,8291,木兰花慢,李莱老,0.125,6783,风入松,刘克庄,0.125,8,8,1,1,1,0.91562,0.75
b1:247,b1,247,qwen3.6-plus,菩萨蛮,秋江夜泊,8,0.8330538868904114,15729,临江仙,苏庠,0.7491638795986622,0.18333333333333332,849,望江南・忆江南,王琪,0.005016722408026756,20623,蓦山溪,曹冠,0.125,4197,满江红,赵师侠,0.125,8,8,1,1,1,0.907254,0.666667
a1:333,a1,333,doubao-seed-2.0-pro,鹧鸪天,秋日郊居,9,0.8330087661743164,4629,踏莎行,卢炳,0.6164383561643836,0.1791044776119403,20550,亭前柳,朱雍,0.015220700152207,20836,浣溪沙,吴儆,0.1111111111111111,12260,浣溪沙,范成大,0.1111111111111111,9,9,1,1,2,1.0,1.0
b1:496,b1,496,deepseek-3.2-thinking,浪淘沙,夜航吟,10,0.8328514099121094,19883,水调歌头,韩元吉,0.7542857142857143,0.2122905027932961,2136,水调歌头,沈瀛,0.48,19873,临江仙,韩元吉,0.1,10385,湘月・念奴娇,董嗣杲,0.1,10,10,1,1,2,0.917705,0.8
b1:424,b1,424,deepseek-3.2-thinking,清平乐,夜航,8,0.8328497409820557,7880,三部乐,吴文英,0.7275280898876404,0.23404255319148937,10897,如梦令,刘景翔,0.6179775280898876,8536,齐天乐,柴望,0.125,9006,浪淘沙慢,陈允平,0.125,8,8,1,1,3,0.960874,0.888889
b3:381,b3,381,qwen3.6-plus,菩萨蛮,见玉兰有感,8,0.8327893614768982,11094,喜迁莺,无名氏,0.7474916387959866,0.20118343195266272,6350,徵招,张辑,0.013377926421404682,19212,浣溪沙,史浩,0.125,18975,宴清都,曹勋,0.125,8,8,1,1,1,0.890718,0.666667
a1:108,a1,108,qwen3.5-flash,鹧鸪天,雨过山村,9,0.8326309323310852,4629,踏莎行,卢炳,0.6103500761035008,0.1794871794871795,7951,荔枝香近・荔枝香,吴文英,0.015220700152207,16197,安阳好・忆江南,王安中,0.1111111111111111,19887,醉蓬莱,韩元吉,0.1111111111111111,9,9,1,1,2,0.889189,0.666667
b2:566,b2,566,glm-5,祝英台近,宗规叹,16,0.8326069116592407,4405,水龙吟,陈亮,0.2714285714285714,0.17297297297297298,10412,祝英台近,褚生,0.14285714285714285,3483,归朝欢,辛弃疾,0.0625,3483,归朝欢,辛弃疾,0.0625,16,16,1,1,2,1.0,1.0
b2:173,b2,173,doubao-seed-2.0-pro,菩萨蛮,宗台夜怀,8,0.8325865268707275,8256,水调歌头,章谦亨,0.7474916387959866,0.1724137931034483,15692,鹧鸪天,谢逸,0.0033444816053511705,6379,水龙吟,葛长庚,0.125,6379,水龙吟,葛长庚,0.125,8,8,1,1,2,0.857751,0.6
b2:269,b2,269,deepseek-3.2-thinking,清平乐,宗派感怀,8,0.8324388861656189,3227,贺新郎,辛弃疾,0.7134831460674157,0.18867924528301888,2279,卜算子,沈端节,0.033707865168539325,10991,齐天乐,赋梅,0.125,3118,满江红,辛弃疾,0.125,8,8,1,1,2,0.821689,0.6
b3:32,b3,32,deepseek-3.2-thinking,浪淘沙,见玉兰感怀,10,0.8324117660522461,1827,千秋岁,李之仪,0.7371428571428571,0.19117647058823528,933,朝玉阶・朝天子,杜安世,0.12,19247,大圣乐令・玉团儿,仲并,0.1,4570,六州歌头,刘过,0.1,10,10,1,1,1,0.896152,0.75
b1:101,b1,101,doubao-seed-2.0-pro,浪淘沙,秋晚登京口北固亭,10,0.8323974013328552,8188,摸鱼儿,孙吴会,0.7371428571428571,0.18333333333333332,3050,阮郎归,王炎2,0.02857142857142857,19515,水调歌头,倪偁,0.1,19515,水调歌头,倪偁,0.1,10,10,1,1,3,0.936201,0.8
b1:322,b1,322,qwen3.6-plus,浪淘沙,秋江望月,9,0.8323632478713989,9863,酹江月・念奴娇,文天祥,0.7371428571428571,0.2,7364,霜天晓角,吴潜,0.12,188,玉蝴蝶,柳永,0.1111111111111111,188,玉蝴蝶,柳永,0.1111111111111111,9,9,1,1,2,0.896574,0.8
b2:605,b2,605,glm-5,清平乐,宗门夜思,8,0.8322745561599731,3606,念奴娇,辛弃疾,0.7134831460674157,0.16981132075471697,14298,卜算子,辛弃疾,0.0,116,永遇乐,柳永,0.125,12442,贺新郎,韩淲,0.125,8,8,1,1,0,0.765941,0.6
b1:221,b1,221,qwen3.6-plus,浪淘沙,秋江望古,10,0.8322397470474243,7519,沁园春,李曾伯,0.7371428571428571,0.22033898305084745,12910,诉衷情,仲殊,0.6914285714285714,2477,水调歌头,丘崈,0.1,7653,沁园春,李曾伯,0.1,10,10,1,1,6,1.0,1.0
b3:165,b3,165,deepseek-3.2-thinking,菩萨蛮,见玉兰有感,8,0.8321901559829712,11070,蓦山溪,无名氏,0.7441471571906354,0.20689655172413793,7426,水龙吟,黄孝迈,0.015050167224080268,11621,长相思,无名氏,0.125,3287,定风波,辛弃疾,0.125,8,8,1,1,2,0.893041,0.75
c1:198,c1,198,doubao-seed-2.0-pro,沁园春,校园见玉兰作,25,0.8321467638015747,8457,丁香结,杨泽民,0.016548463356973995,0.17266187050359713,10833,沁园春,程节斋,0.030732860520094562,12552,倒犯,方千里,0.04,12552,倒犯,方千里,0.04,25,25,1,1,4,1.000001,1.0
b1:422,b1,422,deepseek-3.2-thinking,清平乐,暮春感怀,8,0.8320726156234741,19696,满江红,毛并,0.7134831460674157,0.23404255319148937,14830,如梦令,秦观,0.6179775280898876,3184,祝英台令,辛弃疾,0.125,3184,祝英台令,辛弃疾,0.125,8,8,1,1,3,1.0,1.0
b3:585,b3,585,doubao-seed-2.0-pro,菩萨蛮,春日见玉兰偶作,8,0.8320614099502563,10288,酹江月・念奴娇,仇远,0.7424749163879598,0.21153846153846154,14086,春光好,张元干,0.13712374581939799,1662,减字木兰花,苏轼,0.125,8728,长相思,胡翼龙,0.125,8,8,1,1,1,0.907965,0.666667
b3:260,b3,260,qwen3.6-plus,浪淘沙,玉兰春望,8,0.8320398330688477,10067,天香,王沂孙,0.7371428571428571,0.20869565217391303,20731,点绛唇,姚述尧2,0.48,6633,探春令,蒋捷,0.125,10575,祝英台近,张炎,0.125,8,8,1,1,2,0.866431,0.727273
b3:564,b3,564,doubao-seed-2.0-pro,清平乐,校园见玉兰花有作,8,0.8320253491401672,10264,倦寻芳,陈纪,0.7078651685393258,0.17857142857142858,2229,西江月,李洪,0.0028089887640449437,7212,青玉案,吴潜,0.125,17140,小重山,吕渭老,0.125,8,8,1,1,0,0.870074,0.666667
b2:562,b2,562,glm-5,浪淘沙,宗门夜叹,10,0.8320212960243225,7600,满江红,李曾伯,0.7371428571428571,0.17687074829931973,15640,感皇恩,阮阅,0.02857142857142857,19919,减字木兰花,朱淑真,0.1,20298,桃源忆故人,赵彦端,0.1,10,10,1,1,4,0.847252,0.75
b3:314,b3,314,qwen3.6-plus,菩萨蛮,玉兰启新,8,0.8319686651229858,8330,酹江月・念奴娇,卫宗武,0.7424749163879598,0.176,9246,柳梢青,陈坦之,0.005016722408026756,13932,卜算子,刘克庄,0.125,14813,踏莎行,秦观,0.125,8,8,1,1,1,0.799219,0.6
c1:97,c1,97,doubao-seed-2.0-pro,沁园春,校中观玉兰感怀,25,0.831946611404419,13663,醉蓬莱,仲殊,0.016548463356973995,0.1556420233463035,1456,满庭芳,苏轼,0.004728132387706856,2490,沁园春,丘崈,0.04,7881,霜叶飞,吴文英,0.04,25,25,1,1,7,1.0,1.0
b1:589,b1,589,glm-5,浪淘沙,秋江晚望,10,0.8319368362426758,7157,喜迁莺,冯去非,0.7371428571428571,0.21052631578947367,3011,点绛唇,方有开,0.48,3122,满江红,辛弃疾,0.1,3122,满江红,辛弃疾,0.1,10,10,1,1,4,1.0,1.0
b2:356,b2,356,deepseek-3.2-thinking,祝英台近,规变吟,16,0.831865668296814,14304,兰陵王,辛弃疾,0.2714285714285714,0.2198952879581152,3184,祝英台令,辛弃疾,0.7142857142857143,3184,祝英台令,辛弃疾,0.1875,3184,祝英台令,辛弃疾,0.125,14,15,3,2,5,1.0,1.0
b2:441,b2,441,qwen3.6-plus,浪淘沙,清规叹,10,0.8318316340446472,20565,念奴娇,黄中辅,0.7371428571428571,0.208955223880597,5783,临江仙,卢祖皋,0.48,17259,点绛唇,曹勋,0.1,17259,点绛唇,曹勋,0.1,10,10,1,1,3,1.0,1.0
a1:339,a1,339,doubao-seed-2.0-pro,卜算子,过城南旧巷,8,0.8318244218826294,14359,临江仙,辛弃疾,0.8583333333333333,0.17857142857142858,19039,滴滴金,孙道绚,0.0375,4083,更漏子,石孝友,0.125,9500,水龙吟,刘辰翁,0.125,8,8,1,1,1,0.871865,0.666667
b2:256,b2,256,deepseek-3.2-thinking,菩萨蛮,规锁吟,8,0.8318076133728027,2425,水调歌头,李处全,0.7424749163879598,0.21739130434782608,19232,忆王孙,仲并,0.13712374581939799,11589,贺新郎,无名氏,0.125,10204,意难忘,赵必□,0.125,8,8,1,1,1,0.857479,0.75
b2:106,b2,106,doubao-seed-2.0-pro,清平乐,宗门感怀,8,0.831805944442749,5616,满江红,魏了翁,0.7078651685393258,0.2037037037037037,496,诉衷情,晏殊,0.29213483146067415,17256,点绛唇,曹勋,0.125,8820,水龙吟,姚勉,0.125,8,8,1,1,0,0.873747,0.8
b2:301,b2,301,deepseek-3.2-thinking,浪淘沙,宗门感怀,10,0.8316808342933655,14304,兰陵王,辛弃疾,0.7371428571428571,0.17567567567567569,502,人娇,晏殊,0.02857142857142857,14624,蓦山溪,晁端礼,0.1,10299,八声甘州,仇远,0.1,10,10,1,1,1,0.817139,0.666667
a1:99,a1,99,qwen3.5-flash,浣溪沙,暮秋江渚,6,0.8316737413406372,9036,虞美人,陈允平,0.7074742268041238,0.20754716981132076,9053,眼儿媚,薛梦桂,0.15721649484536082,6639,少年游,蒋捷,0.16666666666666666,7178,满江红,吴潜,0.16666666666666666,6,6,1,1,0,0.840406,0.6
b2:571,b2,571,glm-5,浪淘沙,宗门旧制感怀,10,0.8316706418991089,3875,水调歌头,蔡戡,0.7371428571428571,0.1896551724137931,1269,愁倚阑令・春光好,晏几道,0.12,16495,声声慢,曹组,0.1,11369,南乡子,无名氏,0.1,10,10,1,1,2,0.87704,0.75
b3:372,b3,372,qwen3.6-plus,浪淘沙,见玉兰有作,10,0.8316240310668945,10036,疏影,汪元量,0.7371428571428571,0.1797752808988764,1458,水调歌头,苏轼,0.02857142857142857,7981,永遇乐,吴文英,0.1,10403,疏影,王梦应,0.1,10,10,1,1,2,0.905254,0.857143
b1:265,b1,265,qwen3.6-plus,清平乐,秋江晚泊,8,0.831611156463623,4382,浪淘沙,陈亮,0.7078651685393258,0.205607476635514,11385,摊破浣溪沙・山花子,无名氏,0.31179775280898875,11385,摊破浣溪沙・山花子,无名氏,0.125,2502,夜合花,丘崈,0.125,8,8,1,1,1,0.904175,0.75
b1:274,b1,274,qwen3.6-plus,菩萨蛮,秋江夜泊,8,0.8315958380699158,15653,采桑子,谢逸,0.7408026755852842,0.2,3600,生查子,辛弃疾,0.013377926421404682,15977,临江仙,欧阳辟,0.125,7753,齐天乐,方岳,0.125,8,8,1,1,3,0.818419,0.75
b2:97,b2,97,doubao-seed-2.0-pro,清平乐,宗门感怀,8,0.8315516710281372,13793,念奴娇,陈之贤,0.7078651685393258,0.19607843137254902,5040,生查子,韩淲,0.03651685393258427,11907,导引,无名氏,0.125,19830,降仙台,洪适,0.125,8,8,1,1,1,0.804941,0.571429
b1:477,b1,477,deepseek-3.2-thinking,浪淘沙,江上夜思,10,0.8315507173538208,15860,人娇,毛滂,0.7371428571428571,0.22950819672131148,6643,西江月,陈德武,0.6914285714285714,1280,诉衷情,晏几道,0.1,1280,诉衷情,晏几道,0.1,10,10,1,1,4,0.9396,0.888889
c1:465,c1,465,qwen3.6-plus,沁园春,玉兰辞,13,0.8315454125404358,7490,水龙吟,李曾伯,0.016548463356973995,0.19834710743801653,4339,卜算子,赵师侠,0.5130023640661938,5717,水调歌头,魏了翁,0.07692307692307693,12537,解蹀躞,方千里,0.07692307692307693,13,13,1,1,4,1.0,1.0
b3:183,b3,183,deepseek-3.2-thinking,菩萨蛮,见玉兰有感,8,0.8314986228942871,3994,望海潮,石孝友,0.7408026755852842,0.20689655172413793,17527,望江南・忆江南,吴文英,0.015050167224080268,2882,水调歌头,赵长卿,0.125,16675,洞仙歌,朱敦儒,0.125,8,8,1,1,1,0.844839,0.727273
b2:285,b2,285,deepseek-3.2-thinking,清平乐,宗门思变,8,0.8314908146858215,11037,沁园春,无名氏,0.7078651685393258,0.19230769230769232,8076,点绛唇,吴文英,0.03651685393258427,9592,摸鱼儿,刘辰翁,0.125,15730,如梦令,苏庠,0.125,8,8,1,1,0,0.824253,0.666667
b1:449,b1,449,deepseek-3.2-thinking,浪淘沙,江行感怀,10,0.8314778804779053,1032,桂枝香,王安石,0.7371428571428571,0.25862068965517243,2050,卜算子,范成大,0.8285714285714286,9656,小重山,周容,0.1,9656,小重山,周容,0.1,10,10,1,1,9,1.0,1.0
b3:185,b3,185,deepseek-3.2-thinking,祝英台近,见玉兰有感,16,0.8314229249954224,5258,念奴娇,郑域,0.2714285714285714,0.18779342723004694,3694,满庭芳,赵善括,0.2857142857142857,7137,六州歌头,王野,0.0625,7402,南乡子,吴潜,0.0625,16,16,1,1,4,0.912103,0.857143
c1:453,c1,453,qwen3.6-plus,沁园春,玉兰辞,13,0.831382155418396,9156,贺新郎,赵闻礼,0.016548463356973995,0.18181818181818182,15554,满庭芳,周邦彦,0.1536643026004728,14322,水调歌头,辛弃疾,0.07692307692307693,17975,满庭芳,蔡伸,0.07692307692307693,13,13,1,1,2,1.0,1.0
b2:151,b2,151,doubao-seed-2.0-pro,浪淘沙,云台夜望有感,10,0.8313196301460266,12653,满庭芳,黄庭坚,0.7371428571428571,0.17857142857142858,436,浣溪沙,晏殊,0.02857142857142857,9726,声声慢,周密,0.1,18021,生查子,蔡伸,0.1,10,10,1,1,3,0.876653,0.727273
b3:345,b3,345,qwen3.6-plus,菩萨蛮,春庭玉兰,8,0.831268846988678,9787,齐天乐,周密,0.7408026755852842,0.21568627450980393,17910,点绛唇,宝月,0.13712374581939799,7869,沁园春,李昴英,0.125,4807,水调歌头,崔与之,0.125,8,8,1,1,0,0.831612,0.666667
b3:70,b3,70,deepseek-3.2-thinking,清平乐,见玉兰感怀,8,0.8312541842460632,4608,贺新郎,卢炳,0.702247191011236,0.19642857142857142,5625,西江月,魏了翁,0.03651685393258427,8437,法曲献仙音,杨泽民,0.125,8448,风流子,杨泽民,0.125,8,8,1,1,2,0.876405,0.666667
b2:226,b2,226,deepseek-3.2-thinking,祝英台近,规变吟,18,0.831245481967926,14577,永遇乐,无名氏,0.2714285714285714,0.19148936170212766,3788,祝英台・祝英台近,程垓,0.42857142857142855,17462,酹江月・念奴娇,高观国,0.05555555555555555,20601,念奴娇,曹冠,0.05555555555555555,18,18,1,1,2,0.925462,0.8
b2:263,b2,263,deepseek-3.2-thinking,浪淘沙,宗规思变,10,0.8312033414840698,7107,沁园春,夏元鼎,0.7371428571428571,0.1830065359477124,1343,风入松,晏几道,0.02857142857142857,6610,满江红,刘克庄,0.1,2248,满庭芳,李淛,0.1,10,10,1,1,1,0.802073,0.571429
c1:98,c1,98,doubao-seed-2.0-pro,沁园春,见庭中玉兰花作,25,0.83115553855896,2211,野庵曲,沈瀛,0.016548463356973995,0.17275747508305647,8527,阳关三叠,柴望,0.030732860520094562,21006,菩萨蛮,姜特立,0.04,3693,满江红,赵善括,0.08,25,24,1,1,8,1.0,1.0
b3:560,b3,560,doubao-seed-2.0-pro,菩萨蛮,校园观玉兰感作,8,0.8311178684234619,15416,荔枝香近・荔枝香,周邦彦,0.7408026755852842,0.2,4150,踏莎行,刘光祖,0.013377926421404682,18863,生查子,杨无咎,0.125,4403,汉宫春,陈亮,0.125,8,8,1,1,0,0.852929,0.6
b2:578,b2,578,glm-5,清平乐,宗门偶感,8,0.8311147689819336,7037,念奴娇,吴渊,0.702247191011236,0.1941747572815534,10882,点绛唇,萧允之,0.03651685393258427,6702,踏莎行,陈德武,0.125,19798,满江红,洪适,0.125,8,8,1,1,2,0.827424,0.666667
b3:472,b3,472,doubao-seed-2.0-pro,浪淘沙,寓舍见玉兰偶成,10,0.8310924768447876,10036,疏影,汪元量,0.7371428571428571,0.18681318681318682,19348,汉宫春,康与之,0.04,14898,幔卷绸・慢卷绸,李甲,0.1,14898,幔卷绸・慢卷绸,李甲,0.1,10,10,1,1,1,0.86201,0.666667
c2:218,c2,218,qwen3.6-plus,沁园春,云崖问律,13,0.8309937715530396,6291,水调歌头,严仁,0.014184397163120567,0.19672131147540983,20447,水调歌头,袁去华,0.5130023640661938,11123,马家春慢,无名氏,0.07692307692307693,5946,意难忘,林正大,0.07692307692307693,13,13,1,1,2,0.836896,0.75
b3:179,b3,179,deepseek-3.2-thinking,菩萨蛮,玉兰吟怀,8,0.8308612704277039,1988,千秋岁,孔平仲,0.7408026755852842,0.19696969696969696,4106,感皇恩,韩玉,0.011705685618729096,3991,西江月,石孝友,0.125,7921,齐天乐,吴文英,0.125,8,8,1,1,2,0.932883,0.888889
b2:124,b2,124,doubao-seed-2.0-pro,浪淘沙,夜坐宗门云阁有感,10,0.8307859897613525,18178,丑奴儿・采桑子,曾乾曜,0.7371428571428571,0.21311475409836064,16129,眼儿媚,李德载,0.48,17476,水调歌头,魏了翁,0.1,14319,水调歌头,辛弃疾,0.1,10,10,1,1,3,0.92027,0.75
a1:134,a1,134,qwen3.5-flash,鹧鸪天,夜泊江城忆故人,9,0.8307822942733765,9650,高阳台,王亿之,0.5799086757990868,0.1797752808988764,9552,水调歌头,刘辰翁,0.015220700152207,9788,忆旧游,周密,0.1111111111111111,9788,忆旧游,周密,0.1111111111111111,9,9,1,1,4,0.907274,0.75
b1:626,b1,626,glm-5,菩萨蛮,夜雨怀人,8,0.8306830525398254,4408,洞仙歌,陈亮,0.7374581939799331,0.22,626,生查子,欧阳修,0.13712374581939799,19727,虞美人,洪适,0.125,15978,黄金缕・蝶恋花,司马,0.125,8,8,1,1,0,0.912049,0.75
b1:209,b1,209,qwen3.6-plus,菩萨蛮,秋江夜泊,8,0.8306120038032532,15729,临江仙,苏庠,0.7374581939799331,0.2033898305084746,4229,鹧鸪天,赵师侠,0.015050167224080268,20249,祝英台・祝英台近,赵彦端,0.125,7717,沁园春,方岳,0.125,8,8,1,1,1,0.877088,0.75
b2:146,b2,146,doubao-seed-2.0-pro,清平乐,夜眺宗门感作,8,0.8305473327636719,8560,宝鼎现,陈著,0.6938202247191011,0.19230769230769232,33,生查子,陈亚,0.03651685393258427,13589,浪淘沙,善珍,0.125,6948,水调歌・水调,赵以夫,0.125,8,8,1,1,0,0.806621,0.571429
b1:170,b1,170,doubao-seed-2.0-pro,清平乐,夏晚荷亭,8,0.8305359482765198,7929,齐天乐,吴文英,0.6938202247191011,0.23636363636363636,6027,阮郎归,刘镇2,0.6179775280898876,2337,多丽,张孝祥,0.125,3121,满江红,辛弃疾,0.125,8,8,1,1,1,0.88175,0.727273
b2:395,b2,395,deepseek-3.2-thinking,菩萨蛮,宗门变革吟,8,0.8305259346961975,18674,薄媚,董颖,0.7374581939799331,0.2,4312,生查子,赵师侠,0.013377926421404682,6759,贺新郎,刘克庄,0.125,11913,导引,无名氏,0.125,8,8,1,1,1,0.897068,0.75
b1:129,b1,129,doubao-seed-2.0-pro,菩萨蛮,客中秋夜,8,0.8304912447929382,240,倾杯・倾杯乐,柳永,0.7341137123745819,0.23076923076923078,2235,卜算子,李洪,0.560200668896321,2864,浣溪沙,赵长卿,0.125,1468,念奴娇,苏轼,0.125,8,8,1,1,0,0.837701,0.666667
b1:444,b1,444,deepseek-3.2-thinking,清平乐,星际遐想,8,0.8304590582847595,10167,疏影,彭履道,0.6938202247191011,0.20967741935483872,16697,临江仙,朱敦儒,0.31179775280898875,10955,沁园春,立斋,0.125,10955,沁园春,立斋,0.125,8,8,1,1,2,0.934722,0.833333
b2:510,b2,510,qwen3.6-plus,浪淘沙,观阁问规,10,0.8304381966590881,7790,沁园春,赵汝腾,0.7314285714285714,0.20689655172413793,1269,愁倚阑令・春光好,晏几道,0.48,9065,沁园春,马廷鸾,0.1,10407,满江红,李琳,0.1,10,10,1,1,0,0.859161,0.6
b1:391,b1,391,deepseek-3.2-thinking,浪淘沙,暮江吟,10,0.8304278254508972,12630,瑶池月・瑶台月,黄裳,0.7314285714285714,0.21818181818181817,5314,醉太平,徐梦龙,0.4857142857142857,319,南歌子,张先,0.1,15466,丁香结,周邦彦,0.1,10,10,1,1,3,1.0,1.0
b1:398,b1,398,deepseek-3.2-thinking,菩萨蛮,秋夜思,8,0.8303973078727722,2308,虞美人,沈端节,0.7324414715719063,0.21818181818181817,17837,西江月,向子諲,0.13712374581939799,8374,卖花声,黄升,0.125,6649,木兰花慢,陈德武,0.125,8,8,1,1,2,1.0,1.0
